location,year,week,max_temp_c,min_temp_c,rainfall_mm
Mt. Stirling,2022,5,8.429945054945055,2.755616438356164,2241.2
Mt. Stirling,2022,6,8.429945054945055,2.755616438356164,2241.2
Mt. Stirling,2022,7,8.429945054945055,2.755616438356164,2241.2
Mt. Stirling,2022,8,8.429945054945055,2.755616438356164,2241.2
Mt. Stirling,2022,9,8.429945054945055,2.755616438356164,2241.2
Mt. Stirling,2023,1,9.773756906077347,3.346301369863014,1716.4
Mt. Stirling,2023,10,9.773756906077347,3.346301369863014,1716.4
Mt. Stirling,2023,11,9.773756906077347,3.346301369863014,1716.4
Mt. Stirling,2023,12,9.773756906077347,3.346301369863014,1716.4
Mt. Stirling,2023,13,9.773756906077347,3.346301369863014,1716.4
Mt. Stirling,2023,14,9.773756906077347,3.346301369863014,1716.4
Mt. Stirling,2023,15,9.773756906077347,3.346301369863014,1716.4
Mt. Stirling,2023,2,9.773756906077347,3.346301369863014,1716.4
Mt. Stirling,2023,3,9.773756906077347,3.346301369863014,1716.4
Mt. Stirling,2023,4,9.773756906077347,3.346301369863014,1716.4
Mt. Stirling,2023,5,9.773756906077347,3.346301369863014,1716.4
Mt. Stirling,2023,6,9.773756906077347,3.346301369863014,1716.4
Mt. Stirling,2023,7,9.773756906077347,3.346301369863014,1716.4
Mt. Stirling,2023,8,9.773756906077347,3.346301369863014,1716.4
Mt. Stirling,2023,9,9.773756906077347,3.346301369863014,1716.4
Mt. Stirling,2024,1,10.530362116991643,3.7481894150417823,1346.2
Mt. Stirling,2024,10,10.530362116991643,3.7481894150417823,1346.2
Mt. Stirling,2024,11,10.530362116991643,3.7481894150417823,1346.2
Mt. Stirling,2024,12,10.530362116991643,3.7481894150417823,1346.2
Mt. Stirling,2024,13,10.530362116991643,3.7481894150417823,1346.2
Mt. Stirling,2024,14,10.530362116991643,3.7481894150417823,1346.2
Mt. Stirling,2024,15,10.530362116991643,3.7481894150417823,1346.2
Mt. Stirling,2024,2,10.530362116991643,3.7481894150417823,1346.2
Mt. Stirling,2024,3,10.530362116991643,3.7481894150417823,1346.2
Mt. Stirling,2024,4,10.530362116991643,3.7481894150417823,1346.2
Mt. Stirling,2024,5,10.530362116991643,3.7481894150417823,1346.2
Mt. Stirling,2024,6,10.530362116991643,3.7481894150417823,1346.2
Mt. Stirling,2024,7,10.530362116991643,3.7481894150417823,1346.2
Mt. Stirling,2024,8,10.530362116991643,3.7481894150417823,1346.2
Mt. Stirling,2024,9,10.530362116991643,3.7481894150417823,1346.2
Perisher,2014,1,11.65252808988764,1.6256983240223464,2117.6
Perisher,2014,10,11.65252808988764,1.6256983240223464,2117.6
Perisher,2014,11,11.65252808988764,1.6256983240223464,2117.6
Perisher,2014,12,11.65252808988764,1.6256983240223464,2117.6
Perisher,2014,13,11.65252808988764,1.6256983240223464,2117.6
Perisher,2014,14,11.65252808988764,1.6256983240223464,2117.6
Perisher,2014,15,11.65252808988764,1.6256983240223464,2117.6
Perisher,2014,2,11.65252808988764,1.6256983240223464,2117.6
Perisher,2014,3,11.65252808988764,1.6256983240223464,2117.6
Perisher,2014,4,11.65252808988764,1.6256983240223464,2117.6
Perisher,2014,5,11.65252808988764,1.6256983240223464,2117.6
Perisher,2014,6,11.65252808988764,1.6256983240223464,2117.6
Perisher,2014,7,11.65252808988764,1.6256983240223464,2117.6
Perisher,2014,8,11.65252808988764,1.6256983240223464,2117.6
Perisher,2014,9,11.65252808988764,1.6256983240223464,2117.6
Perisher,2015,1,11.247397260273972,1.1893150684931506,1642.6
Perisher,2015,10,11.247397260273972,1.1893150684931506,1642.6
Perisher,2015,11,11.247397260273972,1.1893150684931506,1642.6
Perisher,2015,12,11.247397260273972,1.1893150684931506,1642.6
Perisher,2015,13,11.247397260273972,1.1893150684931506,1642.6
Perisher,2015,14,11.247397260273972,1.1893150684931506,1642.6
Perisher,2015,15,11.247397260273972,1.1893150684931506,1642.6
Perisher,2015,2,11.247397260273972,1.1893150684931506,1642.6
Perisher,2015,3,11.247397260273972,1.1893150684931506,1642.6
Perisher,2015,4,11.247397260273972,1.1893150684931506,1642.6
Perisher,2015,5,11.247397260273972,1.1893150684931506,1642.6
Perisher,2015,6,11.247397260273972,1.1893150684931506,1642.6
Perisher,2015,7,11.247397260273972,1.1893150684931506,1642.6
Perisher,2015,8,11.247397260273972,1.1893150684931506,1642.6
Perisher,2015,9,11.247397260273972,1.1893150684931506,1642.6
Perisher,2016,1,10.990384615384615,2.0284931506849313,2928.0
Perisher,2016,10,10.990384615384615,2.0284931506849313,2928.0
Perisher,2016,11,10.990384615384615,2.0284931506849313,2928.0
Perisher,2016,12,10.990384615384615,2.0284931506849313,2928.0
Perisher,2016,13,10.990384615384615,2.0284931506849313,2928.0
Perisher,2016,14,10.990384615384615,2.0284931506849313,2928.0
Perisher,2016,15,10.990384615384615,2.0284931506849313,2928.0
Perisher,2016,2,10.990384615384615,2.0284931506849313,2928.0
Perisher,2016,3,10.990384615384615,2.0284931506849313,2928.0
Perisher,2016,4,10.990384615384615,2.0284931506849313,2928.0
Perisher,2016,5,10.990384615384615,2.0284931506849313,2928.0
Perisher,2016,6,10.990384615384615,2.0284931506849313,2928.0
Perisher,2016,7,10.990384615384615,2.0284931506849313,2928.0
Perisher,2016,8,10.990384615384615,2.0284931506849313,2928.0
Perisher,2016,9,10.990384615384615,2.0284931506849313,2928.0
Perisher,2017,1,11.123229461756374,0.9509915014164305,1654.2
Perisher,2017,10,11.123229461756374,0.9509915014164305,1654.2
Perisher,2017,11,11.123229461756374,0.9509915014164305,1654.2
Perisher,2017,12,11.123229461756374,0.9509915014164305,1654.2
Perisher,2017,13,11.123229461756374,0.9509915014164305,1654.2
Perisher,2017,14,11.123229461756374,0.9509915014164305,1654.2
Perisher,2017,15,11.123229461756374,0.9509915014164305,1654.2
Perisher,2017,2,11.123229461756374,0.9509915014164305,1654.2
Perisher,2017,3,11.123229461756374,0.9509915014164305,1654.2
Perisher,2017,4,11.123229461756374,0.9509915014164305,1654.2
Perisher,2017,5,11.123229461756374,0.9509915014164305,1654.2
Perisher,2017,6,11.123229461756374,0.9509915014164305,1654.2
Perisher,2017,7,11.123229461756374,0.9509915014164305,1654.2
Perisher,2017,8,11.123229461756374,0.9509915014164305,1654.2
Perisher,2017,9,11.123229461756374,0.9509915014164305,1654.2
Perisher,2018,1,11.335342465753424,1.043013698630137,1697.4
Perisher,2018,10,11.335342465753424,1.043013698630137,1697.4
Perisher,2018,11,11.335342465753424,1.043013698630137,1697.4
Perisher,2018,12,11.335342465753424,1.043013698630137,1697.4
Perisher,2018,13,11.335342465753424,1.043013698630137,1697.4
Perisher,2018,14,11.335342465753424,1.043013698630137,1697.4
Perisher,2018,15,11.335342465753424,1.043013698630137,1697.4
Perisher,2018,2,11.335342465753424,1.043013698630137,1697.4
Perisher,2018,3,11.335342465753424,1.043013698630137,1697.4
Perisher,2018,4,11.335342465753424,1.043013698630137,1697.4
Perisher,2018,5,11.335342465753424,1.043013698630137,1697.4
Perisher,2018,6,11.335342465753424,1.043013698630137,1697.4
Perisher,2018,7,11.335342465753424,1.043013698630137,1697.4
Perisher,2018,8,11.335342465753424,1.043013698630137,1697.4
Perisher,2018,9,11.335342465753424,1.043013698630137,1697.4
Perisher,2019,1,11.815151515151515,1.5227397260273972,1627.2
Perisher,2019,10,11.815151515151515,1.5227397260273972,1627.2
Perisher,2019,11,11.815151515151515,1.5227397260273972,1627.2
Perisher,2019,12,11.815151515151515,1.5227397260273972,1627.2
Perisher,2019,13,11.815151515151515,1.5227397260273972,1627.2
Perisher,2019,14,11.815151515151515,1.5227397260273972,1627.2
Perisher,2019,15,11.815151515151515,1.5227397260273972,1627.2
Perisher,2019,2,11.815151515151515,1.5227397260273972,1627.2
Perisher,2019,3,11.815151515151515,1.5227397260273972,1627.2
Perisher,2019,4,11.815151515151515,1.5227397260273972,1627.2
Perisher,2019,5,11.815151515151515,1.5227397260273972,1627.2
Perisher,2019,6,11.815151515151515,1.5227397260273972,1627.2
Perisher,2019,7,11.815151515151515,1.5227397260273972,1627.2
Perisher,2019,8,11.815151515151515,1.5227397260273972,1627.2
Perisher,2019,9,11.815151515151515,1.5227397260273972,1627.2
Perisher,2020,1,11.077808219178083,1.4936986301369863,2225.0
Perisher,2020,10,11.077808219178083,1.4936986301369863,2225.0
Perisher,2020,11,11.077808219178083,1.4936986301369863,2225.0
Perisher,2020,12,11.077808219178083,1.4936986301369863,2225.0
Perisher,2020,13,11.077808219178083,1.4936986301369863,2225.0
Perisher,2020,14,11.077808219178083,1.4936986301369863,2225.0
Perisher,2020,15,11.077808219178083,1.4936986301369863,2225.0
Perisher,2020,2,11.077808219178083,1.4936986301369863,2225.0
Perisher,2020,3,11.077808219178083,1.4936986301369863,2225.0
Perisher,2020,4,11.077808219178083,1.4936986301369863,2225.0
Perisher,2020,5,11.077808219178083,1.4936986301369863,2225.0
Perisher,2020,6,11.077808219178083,1.4936986301369863,2225.0
Perisher,2020,7,11.077808219178083,1.4936986301369863,2225.0
Perisher,2020,8,11.077808219178083,1.4936986301369863,2225.0
Perisher,2020,9,11.077808219178083,1.4936986301369863,2225.0
Perisher,2021,1,10.003591160220996,0.9424242424242425,2582.2
Perisher,2021,10,10.003591160220996,0.9424242424242425,2582.2
Perisher,2021,11,10.003591160220996,0.9424242424242425,2582.2
Perisher,2021,12,10.003591160220996,0.9424242424242425,2582.2
Perisher,2021,13,10.003591160220996,0.9424242424242425,2582.2
Perisher,2021,14,10.003591160220996,0.9424242424242425,2582.2
Perisher,2021,15,10.003591160220996,0.9424242424242425,2582.2
Perisher,2021,2,10.003591160220996,0.9424242424242425,2582.2
Perisher,2021,3,10.003591160220996,0.9424242424242425,2582.2
Perisher,2021,4,10.003591160220996,0.9424242424242425,2582.2
Perisher,2021,5,10.003591160220996,0.9424242424242425,2582.2
Perisher,2021,6,10.003591160220996,0.9424242424242425,2582.2
Perisher,2021,7,10.003591160220996,0.9424242424242425,2582.2
Perisher,2021,8,10.003591160220996,0.9424242424242425,2582.2
Perisher,2021,9,10.003591160220996,0.9424242424242425,2582.2
Perisher,2022,1,9.517478510028653,1.028,2835.0
Perisher,2022,10,9.517478510028653,1.028,2835.0
Perisher,2022,11,9.517478510028653,1.028,2835.0
Perisher,2022,12,9.517478510028653,1.028,2835.0
Perisher,2022,13,9.517478510028653,1.028,2835.0
Perisher,2022,14,9.517478510028653,1.028,2835.0
Perisher,2022,15,9.517478510028653,1.028,2835.0
Perisher,2022,2,9.517478510028653,1.028,2835.0
Perisher,2022,3,9.517478510028653,1.028,2835.0
Perisher,2022,4,9.517478510028653,1.028,2835.0
Perisher,2022,5,9.517478510028653,1.028,2835.0
Perisher,2022,6,9.517478510028653,1.028,2835.0
Perisher,2022,7,9.517478510028653,1.028,2835.0
Perisher,2022,8,9.517478510028653,1.028,2835.0
Perisher,2022,9,9.517478510028653,1.028,2835.0
Perisher,2023,1,11.472876712328768,1.7139726027397262,1960.2
Perisher,2023,10,11.472876712328768,1.7139726027397262,1960.2
Perisher,2023,11,11.472876712328768,1.7139726027397262,1960.2
Perisher,2023,12,11.472876712328768,1.7139726027397262,1960.2
Perisher,2023,13,11.472876712328768,1.7139726027397262,1960.2
Perisher,2023,14,11.472876712328768,1.7139726027397262,1960.2
Perisher,2023,15,11.472876712328768,1.7139726027397262,1960.2
Perisher,2023,2,11.472876712328768,1.7139726027397262,1960.2
Perisher,2023,3,11.472876712328768,1.7139726027397262,1960.2
Perisher,2023,4,11.472876712328768,1.7139726027397262,1960.2
Perisher,2023,5,11.472876712328768,1.7139726027397262,1960.2
Perisher,2023,6,11.472876712328768,1.7139726027397262,1960.2
Perisher,2023,7,11.472876712328768,1.7139726027397262,1960.2
Perisher,2023,8,11.472876712328768,1.7139726027397262,1960.2
Perisher,2023,9,11.472876712328768,1.7139726027397262,1960.2
Perisher,2024,1,12.140384615384617,1.9417582417582417,1610.0
Perisher,2024,10,12.140384615384617,1.9417582417582417,1610.0
Perisher,2024,11,12.140384615384617,1.9417582417582417,1610.0
Perisher,2024,12,12.140384615384617,1.9417582417582417,1610.0
Perisher,2024,13,12.140384615384617,1.9417582417582417,1610.0
Perisher,2024,14,12.140384615384617,1.9417582417582417,1610.0
Perisher,2024,15,12.140384615384617,1.9417582417582417,1610.0
Perisher,2024,2,12.140384615384617,1.9417582417582417,1610.0
Perisher,2024,3,12.140384615384617,1.9417582417582417,1610.0
Perisher,2024,4,12.140384615384617,1.9417582417582417,1610.0
Perisher,2024,5,12.140384615384617,1.9417582417582417,1610.0
Perisher,2024,6,12.140384615384617,1.9417582417582417,1610.0
Perisher,2024,7,12.140384615384617,1.9417582417582417,1610.0
Perisher,2024,8,12.140384615384617,1.9417582417582417,1610.0
Perisher,2024,9,12.140384615384617,1.9417582417582417,1610.0
Selwyn,2014,1,13.25095890410959,5.766849315068494,1209.6
Selwyn,2014,10,13.25095890410959,5.766849315068494,1209.6
Selwyn,2014,11,13.25095890410959,5.766849315068494,1209.6
Selwyn,2014,12,13.25095890410959,5.766849315068494,1209.6
Selwyn,2014,13,13.25095890410959,5.766849315068494,1209.6
Selwyn,2014,14,13.25095890410959,5.766849315068494,1209.6
Selwyn,2014,15,13.25095890410959,5.766849315068494,1209.6
Selwyn,2014,2,13.25095890410959,5.766849315068494,1209.6
Selwyn,2014,3,13.25095890410959,5.766849315068494,1209.6
Selwyn,2014,4,13.25095890410959,5.766849315068494,1209.6
Selwyn,2014,5,13.25095890410959,5.766849315068494,1209.6
Selwyn,2014,6,13.25095890410959,5.766849315068494,1209.6
Selwyn,2014,7,13.25095890410959,5.766849315068494,1209.6
Selwyn,2014,8,13.25095890410959,5.766849315068494,1209.6
Selwyn,2014,9,13.25095890410959,5.766849315068494,1209.6
Selwyn,2015,1,12.600560224089635,5.185154061624649,1114.8
Selwyn,2015,10,12.600560224089635,5.185154061624649,1114.8
Selwyn,2015,11,12.600560224089635,5.185154061624649,1114.8
Selwyn,2015,12,12.600560224089635,5.185154061624649,1114.8
Selwyn,2015,13,12.600560224089635,5.185154061624649,1114.8
Selwyn,2015,14,12.600560224089635,5.185154061624649,1114.8
Selwyn,2015,15,12.600560224089635,5.185154061624649,1114.8
Selwyn,2015,2,12.600560224089635,5.185154061624649,1114.8
Selwyn,2015,3,12.600560224089635,5.185154061624649,1114.8
Selwyn,2015,4,12.600560224089635,5.185154061624649,1114.8
Selwyn,2015,5,12.600560224089635,5.185154061624649,1114.8
Selwyn,2015,6,12.600560224089635,5.185154061624649,1114.8
Selwyn,2015,7,12.600560224089635,5.185154061624649,1114.8
Selwyn,2015,8,12.600560224089635,5.185154061624649,1114.8
Selwyn,2015,9,12.600560224089635,5.185154061624649,1114.8
Selwyn,2016,1,12.404098360655738,5.399453551912568,1634.4
Selwyn,2016,10,12.404098360655738,5.399453551912568,1634.4
Selwyn,2016,11,12.404098360655738,5.399453551912568,1634.4
Selwyn,2016,12,12.404098360655738,5.399453551912568,1634.4
Selwyn,2016,13,12.404098360655738,5.399453551912568,1634.4
Selwyn,2016,14,12.404098360655738,5.399453551912568,1634.4
Selwyn,2016,15,12.404098360655738,5.399453551912568,1634.4
Selwyn,2016,2,12.404098360655738,5.399453551912568,1634.4
Selwyn,2016,3,12.404098360655738,5.399453551912568,1634.4
Selwyn,2016,4,12.404098360655738,5.399453551912568,1634.4
Selwyn,2016,5,12.404098360655738,5.399453551912568,1634.4
Selwyn,2016,6,12.404098360655738,5.399453551912568,1634.4
Selwyn,2016,7,12.404098360655738,5.399453551912568,1634.4
Selwyn,2016,8,12.404098360655738,5.399453551912568,1634.4
Selwyn,2016,9,12.404098360655738,5.399453551912568,1634.4
Selwyn,2017,1,12.593150684931507,5.315068493150685,1384.0
Selwyn,2017,10,12.593150684931507,5.315068493150685,1384.0
Selwyn,2017,11,12.593150684931507,5.315068493150685,1384.0
Selwyn,2017,12,12.593150684931507,5.315068493150685,1384.0
Selwyn,2017,13,12.593150684931507,5.315068493150685,1384.0
Selwyn,2017,14,12.593150684931507,5.315068493150685,1384.0
Selwyn,2017,15,12.593150684931507,5.315068493150685,1384.0
Selwyn,2017,2,12.593150684931507,5.315068493150685,1384.0
Selwyn,2017,3,12.593150684931507,5.315068493150685,1384.0
Selwyn,2017,4,12.593150684931507,5.315068493150685,1384.0
Selwyn,2017,5,12.593150684931507,5.315068493150685,1384.0
Selwyn,2017,6,12.593150684931507,5.315068493150685,1384.0
Selwyn,2017,7,12.593150684931507,5.315068493150685,1384.0
Selwyn,2017,8,12.593150684931507,5.315068493150685,1384.0
Selwyn,2017,9,12.593150684931507,5.315068493150685,1384.0
Selwyn,2018,1,12.885205479452056,5.389041095890411,1204.0
Selwyn,2018,10,12.885205479452056,5.389041095890411,1204.0
Selwyn,2018,11,12.885205479452056,5.389041095890411,1204.0
Selwyn,2018,12,12.885205479452056,5.389041095890411,1204.0
Selwyn,2018,13,12.885205479452056,5.389041095890411,1204.0
Selwyn,2018,14,12.885205479452056,5.389041095890411,1204.0
Selwyn,2018,15,12.885205479452056,5.389041095890411,1204.0
Selwyn,2018,2,12.885205479452056,5.389041095890411,1204.0
Selwyn,2018,3,12.885205479452056,5.389041095890411,1204.0
Selwyn,2018,4,12.885205479452056,5.389041095890411,1204.0
Selwyn,2018,5,12.885205479452056,5.389041095890411,1204.0
Selwyn,2018,6,12.885205479452056,5.389041095890411,1204.0
Selwyn,2018,7,12.885205479452056,5.389041095890411,1204.0
Selwyn,2018,8,12.885205479452056,5.389041095890411,1204.0
Selwyn,2018,9,12.885205479452056,5.389041095890411,1204.0
Selwyn,2019,1,13.302465753424656,5.591506849315069,1017.2
Selwyn,2019,10,13.302465753424656,5.591506849315069,1017.2
Selwyn,2019,11,13.302465753424656,5.591506849315069,1017.2
Selwyn,2019,12,13.302465753424656,5.591506849315069,1017.2
Selwyn,2019,13,13.302465753424656,5.591506849315069,1017.2
Selwyn,2019,14,13.302465753424656,5.591506849315069,1017.2
Selwyn,2019,15,13.302465753424656,5.591506849315069,1017.2
Selwyn,2019,2,13.302465753424656,5.591506849315069,1017.2
Selwyn,2019,3,13.302465753424656,5.591506849315069,1017.2
Selwyn,2019,4,13.302465753424656,5.591506849315069,1017.2
Selwyn,2019,5,13.302465753424656,5.591506849315069,1017.2
Selwyn,2019,6,13.302465753424656,5.591506849315069,1017.2
Selwyn,2019,7,13.302465753424656,5.591506849315069,1017.2
Selwyn,2019,8,13.302465753424656,5.591506849315069,1017.2
Selwyn,2019,9,13.302465753424656,5.591506849315069,1017.2
Selwyn,2020,1,12.824852071005918,5.6287390029325515,1400.6
Selwyn,2020,10,12.824852071005918,5.6287390029325515,1400.6
Selwyn,2020,11,12.824852071005918,5.6287390029325515,1400.6
Selwyn,2020,12,12.824852071005918,5.6287390029325515,1400.6
Selwyn,2020,13,12.824852071005918,5.6287390029325515,1400.6
Selwyn,2020,14,12.824852071005918,5.6287390029325515,1400.6
Selwyn,2020,15,12.824852071005918,5.6287390029325515,1400.6
Selwyn,2020,2,12.824852071005918,5.6287390029325515,1400.6
Selwyn,2020,3,12.824852071005918,5.6287390029325515,1400.6
Selwyn,2020,4,12.824852071005918,5.6287390029325515,1400.6
Selwyn,2020,5,12.824852071005918,5.6287390029325515,1400.6
Selwyn,2020,6,12.824852071005918,5.6287390029325515,1400.6
Selwyn,2020,7,12.824852071005918,5.6287390029325515,1400.6
Selwyn,2020,8,12.824852071005918,5.6287390029325515,1400.6
Selwyn,2020,9,12.824852071005918,5.6287390029325515,1400.6
Selwyn,2021,1,11.403835616438355,4.543561643835616,1919.4
Selwyn,2021,10,11.403835616438355,4.543561643835616,1919.4
Selwyn,2021,11,11.403835616438355,4.543561643835616,1919.4
Selwyn,2021,12,11.403835616438355,4.543561643835616,1919.4
Selwyn,2021,13,11.403835616438355,4.543561643835616,1919.4
Selwyn,2021,14,11.403835616438355,4.543561643835616,1919.4
Selwyn,2021,15,11.403835616438355,4.543561643835616,1919.4
Selwyn,2021,2,11.403835616438355,4.543561643835616,1919.4
Selwyn,2021,3,11.403835616438355,4.543561643835616,1919.4
Selwyn,2021,4,11.403835616438355,4.543561643835616,1919.4
Selwyn,2021,5,11.403835616438355,4.543561643835616,1919.4
Selwyn,2021,6,11.403835616438355,4.543561643835616,1919.4
Selwyn,2021,7,11.403835616438355,4.543561643835616,1919.4
Selwyn,2021,8,11.403835616438355,4.543561643835616,1919.4
Selwyn,2021,9,11.403835616438355,4.543561643835616,1919.4
Selwyn,2022,1,11.131868131868131,4.6173553719008265,1717.6
Selwyn,2022,10,11.131868131868131,4.6173553719008265,1717.6
Selwyn,2022,11,11.131868131868131,4.6173553719008265,1717.6
Selwyn,2022,12,11.131868131868131,4.6173553719008265,1717.6
Selwyn,2022,13,11.131868131868131,4.6173553719008265,1717.6
Selwyn,2022,14,11.131868131868131,4.6173553719008265,1717.6
Selwyn,2022,15,11.131868131868131,4.6173553719008265,1717.6
Selwyn,2022,2,11.131868131868131,4.6173553719008265,1717.6
Selwyn,2022,3,11.131868131868131,4.6173553719008265,1717.6
Selwyn,2022,4,11.131868131868131,4.6173553719008265,1717.6
Selwyn,2022,5,11.131868131868131,4.6173553719008265,1717.6
Selwyn,2022,6,11.131868131868131,4.6173553719008265,1717.6
Selwyn,2022,7,11.131868131868131,4.6173553719008265,1717.6
Selwyn,2022,8,11.131868131868131,4.6173553719008265,1717.6
Selwyn,2022,9,11.131868131868131,4.6173553719008265,1717.6
Selwyn,2023,1,12.606478873239437,5.405833333333333,1244.8
Selwyn,2023,10,12.606478873239437,5.405833333333333,1244.8
Selwyn,2023,11,12.606478873239437,5.405833333333333,1244.8
Selwyn,2023,12,12.606478873239437,5.405833333333333,1244.8
Selwyn,2023,13,12.606478873239437,5.405833333333333,1244.8
Selwyn,2023,14,12.606478873239437,5.405833333333333,1244.8
Selwyn,2023,15,12.606478873239437,5.405833333333333,1244.8
Selwyn,2023,2,12.606478873239437,5.405833333333333,1244.8
Selwyn,2023,3,12.606478873239437,5.405833333333333,1244.8
Selwyn,2023,4,12.606478873239437,5.405833333333333,1244.8
Selwyn,2023,5,12.606478873239437,5.405833333333333,1244.8
Selwyn,2023,6,12.606478873239437,5.405833333333333,1244.8
Selwyn,2023,7,12.606478873239437,5.405833333333333,1244.8
Selwyn,2023,8,12.606478873239437,5.405833333333333,1244.8
Selwyn,2023,9,12.606478873239437,5.405833333333333,1244.8
Selwyn,2024,1,13.528021978021977,5.867127071823204,1056.6
Selwyn,2024,10,13.528021978021977,5.867127071823204,1056.6
Selwyn,2024,11,13.528021978021977,5.867127071823204,1056.6
Selwyn,2024,12,13.528021978021977,5.867127071823204,1056.6
Selwyn,2024,13,13.528021978021977,5.867127071823204,1056.6
Selwyn,2024,14,13.528021978021977,5.867127071823204,1056.6
Selwyn,2024,15,13.528021978021977,5.867127071823204,1056.6
Selwyn,2024,2,13.528021978021977,5.867127071823204,1056.6
Selwyn,2024,3,13.528021978021977,5.867127071823204,1056.6
Selwyn,2024,4,13.528021978021977,5.867127071823204,1056.6
Selwyn,2024,5,13.528021978021977,5.867127071823204,1056.6
Selwyn,2024,6,13.528021978021977,5.867127071823204,1056.6
Selwyn,2024,7,13.528021978021977,5.867127071823204,1056.6
Selwyn,2024,8,13.528021978021977,5.867127071823204,1056.6
Selwyn,2024,9,13.528021978021977,5.867127071823204,1056.6
Thredbo,2014,1,9.096712328767124,1.7129120879120878,1344.4
Thredbo,2014,10,9.096712328767124,1.7129120879120878,1344.4
Thredbo,2014,11,9.096712328767124,1.7129120879120878,1344.4
Thredbo,2014,12,9.096712328767124,1.7129120879120878,1344.4
Thredbo,2014,13,9.096712328767124,1.7129120879120878,1344.4
Thredbo,2014,14,9.096712328767124,1.7129120879120878,1344.4
Thredbo,2014,15,9.096712328767124,1.7129120879120878,1344.4
Thredbo,2014,2,9.096712328767124,1.7129120879120878,1344.4
Thredbo,2014,3,9.096712328767124,1.7129120879120878,1344.4
Thredbo,2014,4,9.096712328767124,1.7129120879120878,1344.4
Thredbo,2014,5,9.096712328767124,1.7129120879120878,1344.4
Thredbo,2014,6,9.096712328767124,1.7129120879120878,1344.4
Thredbo,2014,7,9.096712328767124,1.7129120879120878,1344.4
Thredbo,2014,8,9.096712328767124,1.7129120879120878,1344.4
Thredbo,2014,9,9.096712328767124,1.7129120879120878,1344.4
Thredbo,2015,1,8.718630136986302,1.212054794520548,1154.2
Thredbo,2015,10,8.718630136986302,1.212054794520548,1154.2
Thredbo,2015,11,8.718630136986302,1.212054794520548,1154.2
Thredbo,2015,12,8.718630136986302,1.212054794520548,1154.2
Thredbo,2015,13,8.718630136986302,1.212054794520548,1154.2
Thredbo,2015,14,8.718630136986302,1.212054794520548,1154.2
Thredbo,2015,15,8.718630136986302,1.212054794520548,1154.2
Thredbo,2015,2,8.718630136986302,1.212054794520548,1154.2
Thredbo,2015,3,8.718630136986302,1.212054794520548,1154.2
Thredbo,2015,4,8.718630136986302,1.212054794520548,1154.2
Thredbo,2015,5,8.718630136986302,1.212054794520548,1154.2
Thredbo,2015,6,8.718630136986302,1.212054794520548,1154.2
Thredbo,2015,7,8.718630136986302,1.212054794520548,1154.2
Thredbo,2015,8,8.718630136986302,1.212054794520548,1154.2
Thredbo,2015,9,8.718630136986302,1.212054794520548,1154.2
Thredbo,2016,1,8.474246575342466,1.6273224043715848,1986.6
Thredbo,2016,10,8.474246575342466,1.6273224043715848,1986.6
Thredbo,2016,11,8.474246575342466,1.6273224043715848,1986.6
Thredbo,2016,12,8.474246575342466,1.6273224043715848,1986.6
Thredbo,2016,13,8.474246575342466,1.6273224043715848,1986.6
Thredbo,2016,14,8.474246575342466,1.6273224043715848,1986.6
Thredbo,2016,15,8.474246575342466,1.6273224043715848,1986.6
Thredbo,2016,2,8.474246575342466,1.6273224043715848,1986.6
Thredbo,2016,3,8.474246575342466,1.6273224043715848,1986.6
Thredbo,2016,4,8.474246575342466,1.6273224043715848,1986.6
Thredbo,2016,5,8.474246575342466,1.6273224043715848,1986.6
Thredbo,2016,6,8.474246575342466,1.6273224043715848,1986.6
Thredbo,2016,7,8.474246575342466,1.6273224043715848,1986.6
Thredbo,2016,8,8.474246575342466,1.6273224043715848,1986.6
Thredbo,2016,9,8.474246575342466,1.6273224043715848,1986.6
Thredbo,2017,1,8.747123287671233,1.3385674931129476,1212.8
Thredbo,2017,10,8.747123287671233,1.3385674931129476,1212.8
Thredbo,2017,11,8.747123287671233,1.3385674931129476,1212.8
Thredbo,2017,12,8.747123287671233,1.3385674931129476,1212.8
Thredbo,2017,13,8.747123287671233,1.3385674931129476,1212.8
Thredbo,2017,14,8.747123287671233,1.3385674931129476,1212.8
Thredbo,2017,15,8.747123287671233,1.3385674931129476,1212.8
Thredbo,2017,2,8.747123287671233,1.3385674931129476,1212.8
Thredbo,2017,3,8.747123287671233,1.3385674931129476,1212.8
Thredbo,2017,4,8.747123287671233,1.3385674931129476,1212.8
Thredbo,2017,5,8.747123287671233,1.3385674931129476,1212.8
Thredbo,2017,6,8.747123287671233,1.3385674931129476,1212.8
Thredbo,2017,7,8.747123287671233,1.3385674931129476,1212.8
Thredbo,2017,8,8.747123287671233,1.3385674931129476,1212.8
Thredbo,2017,9,8.747123287671233,1.3385674931129476,1212.8
Thredbo,2018,1,9.126271186440677,1.5448680351906157,1067.8
Thredbo,2018,10,9.126271186440677,1.5448680351906157,1067.8
Thredbo,2018,11,9.126271186440677,1.5448680351906157,1067.8
Thredbo,2018,12,9.126271186440677,1.5448680351906157,1067.8
Thredbo,2018,13,9.126271186440677,1.5448680351906157,1067.8
Thredbo,2018,14,9.126271186440677,1.5448680351906157,1067.8
Thredbo,2018,15,9.126271186440677,1.5448680351906157,1067.8
Thredbo,2018,2,9.126271186440677,1.5448680351906157,1067.8
